country_name;country_code;region_name;iata;icao;airport
Autralia;AU;Queensland;CBY;;Canobie Airport
Autralia;AU;Queensland;CCL;YCCA;Chinchilla Airport
Autralia;AU;Queensland;CDQ;YCRY;Croydon Airport
Autralia;AU;Queensland;CFP;;Carpentaria Downs Airport
Autralia;AU;Queensland;CMA;YCMU;Cunnamulla Airport
Autralia;AU;Queensland;CML;YCMW;Camooweal Airport
Autralia;AU;Queensland;CMQ;YCMT;Clermont Airport
Autralia;AU;Queensland;CNC;YCCT;Coconut Island Airport
Autralia;AU;Queensland;CNJ;YCCY;Cloncurry Airport
Autralia;AU;Queensland;CNS;YBCS;Cairns Airport
Autralia;AU;Queensland;CQP;;Cape Flattery Airport
Autralia;AU;Queensland;CRH;;Cherrabah Airport
Autralia;AU;Queensland;CTL;YBCV;Charleville Airport
Autralia;AU;Queensland;CTN;YCKN;Cooktown Airport
Autralia;AU;Queensland;CUD;YCDR;Caloundra Airport
Autralia;AU;Queensland;CUQ;YCOE;Coen Airport
Autralia;AU;Queensland;CXT;YCHT;Charters Towers Airport
Autralia;AU;Queensland;CZY;YUNY;Cluny Airport
Autralia;AU;Queensland;DBY;YDAY;Dalby Airport
Autralia;AU;Queensland;DDN;YDLT;Delta Downs Airport
Autralia;AU;Queensland;DFP;;Drumduff Airport
Autralia;AU;Queensland;DHD;YDRH;Durham Downs Airport
Autralia;AU;Queensland;DKI;YDKI;Dunk Island Airport
Autralia;AU;Queensland;DMD;YDMG;Doomadgee Airport
Autralia;AU;Queensland;DNB;YDBR;Dunbar Airport
Autralia;AU;Queensland;DRD;YDOR;Dorunda Airport
Autralia;AU;Queensland;DRN;YDBI;Dirranbandi Airport
Autralia;AU;Queensland;DRR;YDRI;Durrie Airport
Autralia;AU;Queensland;DVP;YDPD;Davenport Downs Airport
Autralia;AU;Queensland;DXD;YDIX;Dixie Airport
Autralia;AU;Queensland;DYA;YDYS;Dysart Airport
Autralia;AU;Queensland;DYM;;Diamantina Lakes Airport
Autralia;AU;Queensland;EDR;YPMP;Edward River Airport
Autralia;AU;Queensland;EIH;;Einasleigh Airport
Autralia;AU;Queensland;EMD;YEML;Emerald Airport
Autralia;AU;Queensland;ERQ;YESE;Elrose Airport
Autralia;AU;Queensland;GAH;YGAY;Gayndah Airport
Autralia;AU;Queensland;GBP;YGAM;Gamboola Airport
Autralia;AU;Queensland;GGD;YGDS;Gregory Downs Airport
Autralia;AU;Queensland;GIC;YBOI;Boigu Island Airport
Autralia;AU;Queensland;GKL;YGKL;Great Keppel Island Airport
Autralia;AU;Queensland;GLG;YGLE;Glengyle Airport
Autralia;AU;Queensland;GLM;YGLO;Glenormiston Airport
Autralia;AU;Queensland;GLT;YGLA;Gladstone Airport
Autralia;AU;Queensland;GOO;YGDI;Goondiwindi Airport
Autralia;AU;Queensland;GPD;YGON;Mount Gordon Airport
Autralia;AU;Queensland;GTT;YGTN;Georgetown Airport
Autralia;AU;Queensland;GVP;YGNV;Greenvale Airport
Autralia;AU;Queensland;GYP;YGYM;Gympie Airport
Autralia;AU;Queensland;HAT;YHTL;Heathlands Airport
Autralia;AU;Queensland;HGD;YHUG;Hughenden Airport
Autralia;AU;Queensland;HID;YHID;Horn Island Airport
Autralia;AU;Queensland;HIG;YHHY;Highbury Airport
Autralia;AU;Queensland;HIP;YHDY;Headingly Airport
Autralia;AU;Queensland;HLV;;Helenvale Airport
Autralia;AU;Queensland;HPE;;Hopevale Airport
Autralia;AU;Queensland;HTI;YBHM;Great Barrier Reef Airport
Autralia;AU;Queensland;HVB;YHBA;Hervey Bay Airport
Autralia;AU;Queensland;IFF;YIFY;Iffley Airport
Autralia;AU;Queensland;IFL;YIFL;Innisfail Airport
Autralia;AU;Queensland;IGH;YIGM;Ingham Airport
Autralia;AU;Queensland;IKP;YIKM;Inkerman Airport
Autralia;AU;Queensland;INJ;YINJ;Injune Airport
Autralia;AU;Queensland;IRG;YLHR;Lockhart River Airport
Autralia;AU;Queensland;ISA;YBMA;Mount Isa Airport
Autralia;AU;Queensland;ISI;YISF;Isisford Airport
Autralia;AU;Queensland;JCK;YJLC;Julia Creek Airport
Autralia;AU;Queensland;JUN;YJDA;Jundah Airport
Autralia;AU;Queensland;KCE;YCSV;Collinsville Airport
Autralia;AU;Queensland;KDS;;Kamaran Downs Airport
Autralia;AU;Queensland;KGY;YKRY;Kingaroy Airport
Autralia;AU;Queensland;KKP;YKLB;Koolburra Airport
Autralia;AU;Queensland;KML;YKML;Kamileroi Airport
Autralia;AU;Queensland;KOH;YKLA;Koolatah Airport
Autralia;AU;Queensland;KPP;YKPR;Kalpowar Airport
Autralia;AU;Queensland;KRB;YKMB;Karumba Airport
Autralia;AU;Queensland;KSV;YSPV;Springvale Airport
Autralia;AU;Queensland;KUG;YKUB;Kubin Airport
Autralia;AU;Queensland;KWM;YKOW;Kowanyama Airport
Autralia;AU;Queensland;LDC;YLIN;Lindeman Island Airport
Autralia;AU;Queensland;LFP;YLFD;Lakefield Airport
Autralia;AU;Queensland;LKD;YLND;Lakeland Downs Airport
Autralia;AU;Queensland;LLG;YCGO;Chillagoe Airport
Autralia;AU;Queensland;LLP;;Linda Downs Airport
Autralia;AU;Queensland;LOA;YLOR;Lorraine Airport
Autralia;AU;Queensland;LRE;YLRE;Longreach Airport
Autralia;AU;Queensland;LTP;YLHS;Lyndhurst Airport
Autralia;AU;Queensland;LTV;YLOV;Lotus Vale Station Airport
Autralia;AU;Queensland;LUT;YLRS;New Laura Airport
Autralia;AU;Queensland;LUU;YLRA;Laura Airport
Autralia;AU;Queensland;LWH;YLAH;Lawn Hill Airport
Autralia;AU;Queensland;LYT;;Lady Elliot Island Airport
Autralia;AU;Queensland;LZR;YLZI;Lizard Island Airport
Autralia;AU;Queensland;MBH;YMYB;Maryborough Airport
Autralia;AU;Queensland;MCY;YBSU;Sunshine Coast Airport
Autralia;AU;Queensland;MET;YMOT;Moreton Airport
Autralia;AU;Queensland;MFL;;Mount Full Stop Airport
Autralia;AU;Queensland;MKY;YBMK;Mackay Airport
Autralia;AU;Queensland;MLV;YMEU;Merluna Airport
Autralia;AU;Queensland;MMM;YMMU;Middlemount Airport
Autralia;AU;Queensland;MNQ;YMTO;Monto Airport
Autralia;AU;Queensland;MOV;YMRB;Moranbah Airport
Autralia;AU;Queensland;MRG;YMBA;Mareeba Airfield
Autralia;AU;Queensland;MRL;;Miners Lake Airport
Autralia;AU;Queensland;MTQ;YMIT;Mitchell Airport
Autralia;AU;Queensland;MVU;YMGV;Musgrave Airport
Autralia;AU;Queensland;MWY;YMIR;Miranda Downs Airport
Autralia;AU;Queensland;MXD;YMWX;Marion Downs Airport
Autralia;AU;Queensland;MYI;YMAE;Murray Island Airport
Autralia;AU;Queensland;NLF;YDNI;Darnley Island Airport
Autralia;AU;Queensland;NMP;;New Moon Airport
Autralia;AU;Queensland;NMR;YNAP;Nappa Merrie Airport
Autralia;AU;Queensland;NSV;YNSH;Noosa Airport
Autralia;AU;Queensland;NTN;YNTN;Normanton Airport
Autralia;AU;Queensland;OBA;;Oban Airport
Autralia;AU;Queensland;OKB;YORC;Orchid Beach Airport
Autralia;AU;Queensland;OKR;YYKI;Yorke Island Airport
Autralia;AU;Queensland;OKY;YBOK;Oakey Army Aviation Centre
Autralia;AU;Queensland;ONG;YMTI;Mornington Island Airport
Autralia;AU;Queensland;ONR;YMNK;Monkira Airport
Autralia;AU;Queensland;OOL;YBCG;Gold Coast Airport (Coolangatta Airport)
Autralia;AU;Queensland;OOR;YMOO;Mooraberree Airport
Autralia;AU;Queensland;OPI;YOEN;Oenpelli Airport
Autralia;AU;Queensland;ORS;;Orpheus Island Resort Waterport
Autralia;AU;Queensland;OSO;YOSB;Osborne Mine Airport
Autralia;AU;Queensland;OXO;;Orientos Airport
Autralia;AU;Queensland;OXY;YMNY;Morney Airport
Autralia;AU;Queensland;PHQ;YTMO;The Monument Airport
Autralia;AU;Queensland;PMK;YPAM;Palm Island Airport
Autralia;AU;Queensland;PPP;YBPN;Whitsunday Coast Airport
Autralia;AU;Queensland;RCM;YRMD;Richmond Airport
Autralia;AU;Queensland;RKY;;Rokeby Airport
Autralia;AU;Queensland;RLP;;Rosella Plains Airport
Autralia;AU;Queensland;RMA;YROM;Roma Airport
Autralia;AU;Queensland;ROH;YROB;Robinhood Airport
Autralia;AU;Queensland;ROK;YBRK;Rockhampton Airport
Autralia;AU;Queensland;RSB;YRSB;Roseberth Airport
Autralia;AU;Queensland;RTP;YRTP;Rutland Plains Airport
Autralia;AU;Queensland;SBR;YSII;Saibai Island Airport
Autralia;AU;Queensland;SCG;YSPK;Spring Creek Airport
Autralia;AU;Queensland;SGO;YSGE;St George Airport
Autralia;AU;Queensland;SHQ;YSPT;Southport Airport
Autralia;AU;Queensland;SNH;YSPE;Stanthorpe Airport
Autralia;AU;Queensland;SRM;;Sandringham Station Airport
Autralia;AU;Queensland;SRR;;Dunwich Airport
Autralia;AU;Queensland;SSP;;Silver Plains Airport
Autralia;AU;Queensland;STF;YSTI;Stephens Island Airport
Autralia;AU;Queensland;STH;YSMR;Strathmore Airport
Autralia;AU;Queensland;SVM;;St Pauls Mission Airport
Autralia;AU;Queensland;SYU;YWBS;Warraber Island Airport
Autralia;AU;Queensland;TAN;YTGA;Tangalooma Airport
Autralia;AU;Queensland;TDR;YTDR;Theodore Airport
Autralia;AU;Queensland;THG;YTNG;Thangool Airport
Autralia;AU;Queensland;TQP;YTEE;Trepell Airport
Autralia;AU;Queensland;TSV;YBTL;Townsville Airport
Autralia;AU;Queensland;TWB;YTWB;Toowoomba City Aerodrome
Autralia;AU;Queensland;TWN;;Tewantin Airport
Autralia;AU;Queensland;TWP;;Torwood Airport
Autralia;AU;Queensland;TXR;;Tanbar Airport
Autralia;AU;Queensland;TYG;YTHY;Thylungra Airport
Autralia;AU;Queensland;UBB;YMAA;Mabuiag Island Airport
Autralia;AU;Queensland;UDA;YUDA;Undara Airport
Autralia;AU;Queensland;ULP;YQLP;Quilpie Airport
Autralia;AU;Queensland;UTB;YMTB;Muttaburra Airport
Autralia;AU;Queensland;VNR;YVRS;Vanrook Airport
Autralia;AU;Queensland;WAN;;Waverney Airport
Autralia;AU;Queensland;WAZ;YWCK;Warwick Airport
Autralia;AU;Queensland;WDI;YWND;Wondai Airport
Autralia;AU;Queensland;WEI;YBWP;Weipa Airport
Autralia;AU;Queensland;WIN;YWTN;Winton Airport
Autralia;AU;Queensland;WLE;YMLS;Miles Airport
Autralia;AU;Queensland;WNR;YWDH;Windorah Airport
Autralia;AU;Queensland;WON;YWDL;Wondoola Airport
Autralia;AU;Queensland;WPK;YWMP;Wrotham Park Airport
Autralia;AU;Queensland;WSY;YSHR;Whitsunday Airport
Autralia;AU;Queensland;WTB;YBWW;Toowoomba Wellcamp Airport
Autralia;AU;Queensland;XMY;YYMI;Yam Island Airport
Autralia;AU;Queensland;XTG;YTGM;Thargomindah Airport
Autralia;AU;Queensland;XTO;YTAM;Taroom Airport
Autralia;AU;Queensland;XTR;YTAA;Tara Airport
Autralia;AU;Queensland;ZBL;;Biloela Airport
Autralia;AU;Queensland;ZBO;YBWN;Bowen Airport
Autralia;AU;Queensland;ZGL;YSGW;South Galway Airport
Autralia;AU;South Australia;ADL;YPAD;Adelaide Airport
Autralia;AU;South Australia;ADO;YAMK;Andamooka Airport
Autralia;AU;South Australia;AMT;YAMT;Amata Airport
Autralia;AU;South Australia;AWN;;Alton Downs Airport
Autralia;AU;South Australia;CCW;YCWL;Cowell Airport
Autralia;AU;South Australia;CED;YCDU;Ceduna Airport
Autralia;AU;South Australia;CFH;;Clifton Hills Airport
Autralia;AU;South Australia;CPD;YCBP;Coober Pedy Airport
Autralia;AU;South Australia;CRJ;;Coorabie Airport
Autralia;AU;South Australia;CVC;YCEE;Cleve Airport
Autralia;AU;South Australia;CWR;YCWI;Cowarie Airport
Autralia;AU;South Australia;DLK;YDLK;Dulkaninna Airport
Autralia;AU;South Australia;ERB;YERN;Pukatja Airport (Ernabella Airport)
Autralia;AU;South Australia;ETD;YEDA;Etadunna Airport
Autralia;AU;South Australia;GSN;YMGN;Mount Gunson Airport
Autralia;AU;South Australia;HWK;YHAW;Wilpena Pound Airport
Autralia;AU;South Australia;IDK;YIDK;Indulkana Airport
Autralia;AU;South Australia;INM;YINN;Innamincka Airport
Autralia;AU;South Australia;KBY;YKBY;Streaky Bay Airport
Autralia;AU;South Australia;KGC;YKSC;Kingscote Airport
Autralia;AU;South Australia;KYI;YYTA;Yalata Airport
Autralia;AU;South Australia;LCN;YBLC;Balcanoona Airport
Autralia;AU;South Australia;LGH;YLEC;Leigh Creek Airport
Autralia;AU;South Australia;LOC;YLOK;Lock Airport
Autralia;AU;South Australia;MGB;YMTG;Mount Gambier Airport
Autralia;AU;South Australia;MIN;YMPA;Minnipa Airport
Autralia;AU;South Australia;MLR;YMCT;Millicent Airport
Autralia;AU;South Australia;MNE;YMUG;Mungeranie Airport
Autralia;AU;South Australia;MOO;YOOM;Moomba Airport
Autralia;AU;South Australia;MRP;YALA;Marla Airport
Autralia;AU;South Australia;MVK;YMUK;Mulka Airport
Autralia;AU;South Australia;MWT;YMWT;Moolawatana Airport
Autralia;AU;South Australia;NAC;YNRC;Naracoorte Airport
Autralia;AU;South Australia;NUR;YNUB;Nullabor Motel Airport
Autralia;AU;South Australia;ODD;YOOD;Oodnadatta Airport
Autralia;AU;South Australia;ODL;YCOD;Cordillo Downs Airport
Autralia;AU;South Australia;OLP;YOLD;Olympic Dam Airport
Autralia;AU;South Australia;ORR;YYOR;Yorketown Airport
Autralia;AU;South Australia;PDE;YPDI;Pandie Pandie Airport
Autralia;AU;South Australia;PDN;;Parndana Airport
Autralia;AU;South Australia;PEA;YPSH;Penneshaw Airport
Autralia;AU;South Australia;PEY;;Penong Airport
Autralia;AU;South Australia;PLO;YPLC;Port Lincoln Airport
Autralia;AU;South Australia;PPI;YPIR;Port Pirie Airport
Autralia;AU;South Australia;PUG;YPAG;Port Augusta Airport
Autralia;AU;South Australia;PXH;YPMH;Prominent Hill Airport
Autralia;AU;South Australia;RCN;;American River Airport
Autralia;AU;South Australia;RMK;YREN;Renmark Airport
Autralia;AU;South Australia;RRE;YMRE;Marree Airport
Autralia;AU;South Australia;RTY;YMYT;Merty Merty Airport
Autralia;AU;South Australia;TAQ;;Tarcoola Airport
Autralia;AU;South Australia;UMR;YPWR;RAAF Woomera Airfield
Autralia;AU;South Australia;WUD;YWUD;Wudinna Airport
Autralia;AU;South Australia;WYA;YWHA;Whyalla Airport
Autralia;AU;South Australia;XML;YMIN;Minlaton Airport
Autralia;AU;Tasmania;BWT;YWYY;Burnie Airport
Autralia;AU;Tasmania;CBI;;Cape Barren Island Airport
Autralia;AU;Tasmania;DPO;YDPO;Devonport Airport
Autralia;AU;Tasmania;FLS;YFLI;Flinders Island Airport
Autralia;AU;Tasmania;GEE;YGTO;George Town Aerodrome
Autralia;AU;Tasmania;HBA;YMHB;Hobart International Airport
Autralia;AU;Tasmania;HLS;YSTH;St Helens Airport
Autralia;AU;Tasmania;KNS;YKII;King Island Airport
Autralia;AU;Tasmania;LST;YMLT;Launceston Airport
Autralia;AU;Tasmania;LTB;;Latrobe Airport
Autralia;AU;Tasmania;SIO;YSMI;Smithton Airport
Autralia;AU;Tasmania;SRN;YSRN;Strahan Airport
Autralia;AU;Tasmania;UEE;YQNS;Queenstown Airport
Autralia;AU;Victoria;ARY;YARA;Ararat Airport
Autralia;AU;Victoria;AVV;YMAV;Avalon Airport
Autralia;AU;Victoria;BLN;YBLA;Benalla Airport
Autralia;AU;Victoria;BRJ;;Bright Airport
Autralia;AU;Victoria;BSJ;YBNS;Bairnsdale Airport
Autralia;AU;Victoria;BXG;YBDG;Bendigo Airport
Autralia;AU;Victoria;CYG;YCRG;Corryong Airport
Autralia;AU;Victoria;ECH;YECH;Echuca Airport
Autralia;AU;Victoria;GEX;YGLG;Geelong Airport
Autralia;AU;Victoria;HLT;YHML;Hamilton Airport
Autralia;AU;Victoria;HSM;YHSM;Horsham Airport
Autralia;AU;Victoria;HTU;YHPN;Hopetoun Airport
Autralia;AU;Victoria;KRA;YKER;Kerang Airport
Autralia;AU;Victoria;MBF;YPOK;Porepunkah Airfield
Autralia;AU;Victoria;MBW;YMMB;Moorabbin Airport
Autralia;AU;Victoria;MEB;YMEN;Essendon Airport
Autralia;AU;Victoria;MEL;YMML;Melbourne Airport
Autralia;AU;Victoria;MHU;YHOT;Mount Hotham Airport
Autralia;AU;Victoria;MQL;YMIA;Mildura Airport
Autralia;AU;Victoria;OYN;YOUY;Ouyen Airport
Autralia;AU;Victoria;PTJ;YPOD;Portland Airport
Autralia;AU;Victoria;RBC;YROI;Robinvale Airport
Autralia;AU;Victoria;RBS;YORB;Orbost Airport
Autralia;AU;Victoria;SHT;YSHT;Shepparton Airport
Autralia;AU;Victoria;SWC;YSWL;Stawell Airport
Autralia;AU;Victoria;SWH;YSWH;Swan Hill Airport
Autralia;AU;Victoria;SXE;YWSL;West Sale Airport
Autralia;AU;Victoria;TGN;YLTV;Latrobe Regional Airport
Autralia;AU;Victoria;WGT;YWGT;Wangaratta Airport
Autralia;AU;Victoria;WHL;;Welshpool Airport
Autralia;AU;Victoria;WKB;YWKB;Warracknabeal Airport
Autralia;AU;Victoria;WMB;YWBL;Warrnambool Airport
Autralia;AU;Victoria;XCO;YOLA;Colac Airport
Autralia;AU;Victoria;XMC;YMCO;Mallacoota Airport
Autralia;AU;Western Australia;ALH;YABA;Albany Airport
Autralia;AU;Western Australia;BDW;YBDF;Bedford Downs Airport
Autralia;AU;Western Australia;BEE;;Beagle Bay Airport
Autralia;AU;Western Australia;BIW;;Billiluna Airport
Autralia;AU;Western Australia;BME;YBRM;Broome International Airport
Autralia;AU;Western Australia;BQB;YBLN;Busselton Regional Airport
Autralia;AU;Western Australia;BQW;YBGO;Balgo Hill Airport
Autralia;AU;Western Australia;BUY;YBUN;Bunbury Airport
Autralia;AU;Western Australia;BVZ;YBYS;Beverley Springs Airport
Autralia;AU;Western Australia;BWB;YBWX;Barrow Island Airport
Autralia;AU;Western Australia;BXF;YBEB;Bellburn Airstrip
Autralia;AU;Western Australia;BYP;YBRY;Barimunya Airport
Autralia;AU;Western Australia;CBC;;Cherrabun Airport
Autralia;AU;Western Australia;CGV;YCAG;Caiguna Airport
Autralia;AU;Western Australia;CIE;YCOI;Collie Airport
Autralia;AU;Western Australia;CJF;YCWA;Coondewanna Airport
Autralia;AU;Western Australia;CKW;YCHK;Christmas Creek Mine Airport
Autralia;AU;Western Australia;COY;YCWY;Coolawanyah Station Airport
Autralia;AU;Western Australia;CRY;;Carlton Hill Airport
Autralia;AU;Western Australia;CUY;YCUE;Cue Airport
Autralia;AU;Western Australia;CVQ;YCAR;Carnarvon Airport
Autralia;AU;Western Australia;CXQ;;Christmas Creek Stn Airport
Autralia;AU;Western Australia;DCN;YCIN;RAAF Base Curtin
Autralia;AU;Western Australia;DGD;YDGA;Dalgaranga Airport
Autralia;AU;Western Australia;DNG;;Doongan Airport
Autralia;AU;Western Australia;DNM;;Denham Airport
Autralia;AU;Western Australia;DOX;YDRA;Dongara Airport
Autralia;AU;Western Australia;DRB;YDBY;Derby Airport
Autralia;AU;Western Australia;DRY;YDRD;Drysdale River Airport
Autralia;AU;Western Australia;ENB;YEEB;Eneabba Airport
Autralia;AU;Western Australia;EPR;YESP;Esperance Airport
Autralia;AU;Western Australia;EUC;YECL;Eucla Airport
Autralia;AU;Western Australia;EXM;YEXM;Exmouth Airport
Autralia;AU;Western Australia;FIZ;YFTZ;Fitzroy Crossing Airport
Autralia;AU;Western Australia;FOS;YFRT;Forrest Airport
Autralia;AU;Western Australia;FSL;;Fossil Downs Airport
Autralia;AU;Western Australia;FVL;YFLO;Flora Valley Airport
Autralia;AU;Western Australia;FVR;YFRV;Forrest River Airport
Autralia;AU;Western Australia;GBV;YGIB;Gibb River Airport
Autralia;AU;Western Australia;GBW;YGIA;Ginbata Airport
Autralia;AU;Western Australia;GDD;YGDN;Gordon Downs Airport
Autralia;AU;Western Australia;GET;YGEL;Geraldton Airport
Autralia;AU;Western Australia;GLY;;Goldsworthy Airport
Autralia;AU;Western Australia;GSC;YGSC;Gascoyne Junction Airport
Autralia;AU;Western Australia;GYL;YARG;Argyle Airport
Autralia;AU;Western Australia;HCQ;YHLC;Halls Creek Airport
Autralia;AU;Western Australia;HLL;YHIL;Hillside Airport
Autralia;AU;Western Australia;JAD;YPJT;Jandakot Airport
Autralia;AU;Western Australia;JUR;YJNB;Jurien Bay Airport
Autralia;AU;Western Australia;KAX;YKBR;Kalbarri Airport
Autralia;AU;Western Australia;KBD;;Kimberley Downs Airport
Autralia;AU;Western Australia;KDB;YKBL;Kambalda Airport
Autralia;AU;Western Australia;KFE;YFDF;Fortescue Dave Forrest Airport
Autralia;AU;Western Australia;KGI;YPKG;Kalgoorlie-Boulder Airport
Autralia;AU;Western Australia;KNI;YKNG;Katanning Airport
Autralia;AU;Western Australia;KNX;YPKU;East Kimberley Regional Airport
Autralia;AU;Western Australia;KQR;YKAR;Karara Airport
Autralia;AU;Western Australia;KTA;YPKA;Karratha Airport
Autralia;AU;Western Australia;KYF;YYLR;Yeelirrie Airport
Autralia;AU;Western Australia;LDW;;Lansdowne Airport
Autralia;AU;Western Australia;LEA;YPLM;RAAF Learmonth (Learmonth Airport)
Autralia;AU;Western Australia;LER;YLST;Leinster Airport
Autralia;AU;Western Australia;LGE;;Lake Gregory Airport
Autralia;AU;Western Australia;LLL;;Lissadell Airport
Autralia;AU;Western Australia;LNO;YLEO;Leonora Airport
Autralia;AU;Western Australia;LVO;YLTN;Laverton Airport
Autralia;AU;Western Australia;MBB;YMBL;Marble Bar Airport
Autralia;AU;Western Australia;MBN;;Mount Barnett Airport
Autralia;AU;Western Australia;MGV;YMGR;Margaret River Station Airport
Autralia;AU;Western Australia;MHO;YMHO;Mount House Airport
Autralia;AU;Western Australia;MIH;YMIP;Mitchell Plateau Airport
Autralia;AU;Western Australia;MJK;YSHK;Shark Bay Airport
Autralia;AU;Western Australia;MJP;YMJM;Manjimup Airport
Autralia;AU;Western Australia;MKR;YMEK;Meekatharra Airport
Autralia;AU;Western Australia;MMG;YMOG;Mount Magnet Airport
Autralia;AU;Western Australia;MQA;YMDI;Mandora Station Airport
Autralia;AU;Western Australia;MQZ;YMGT;Margaret River Airport
Autralia;AU;Western Australia;MUQ;YMUC;Muccan Station Airport
Autralia;AU;Western Australia;MWB;YMRW;Morawa Airport
Autralia;AU;Western Australia;MXU;YMWA;Mullewa Airport
Autralia;AU;Western Australia;MYO;YMYR;Myroodah Airport
Autralia;AU;Western Australia;NDS;YSAN;Sandstone Airport
Autralia;AU;Western Australia;NIF;YCNF;Nifty Airport
Autralia;AU;Western Australia;NKB;;Noonkanbah Airport
Autralia;AU;Western Australia;NLL;YNUL;Nullagine Airport
Autralia;AU;Western Australia;NLS;;Nicholson Airport
Autralia;AU;Western Australia;NRG;YNRG;Narrogin Airport
Autralia;AU;Western Australia;NSM;YNSM;Norseman Airport
Autralia;AU;Western Australia;OCM;YBGD;Boolgeeda Airport
Autralia;AU;Western Australia;ODR;YORV;Ord River Airport
Autralia;AU;Western Australia;ONS;YOLW;Onslow Airport
Autralia;AU;Western Australia;PBO;YPBO;Paraburdoo Airport
Autralia;AU;Western Australia;PER;YPPH;Perth Airport
Autralia;AU;Western Australia;PHE;YPPD;Port Hedland International Airport
Autralia;AU;Western Australia;PRD;YPDO;Pardoo Airport
Autralia;AU;Western Australia;RBU;YROE;Roebourne Airport
Autralia;AU;Western Australia;RHL;YRYH;Roy Hill Station Airport
Autralia;AU;Western Australia;RTS;YRTI;Rottnest Island Airport
Autralia;AU;Western Australia;RVT;YNRV;Ravensthorpe Airport
Autralia;AU;Western Australia;;YSEN;Serpentine Airfield
Autralia;AU;Western Australia;SGP;YSHG;Shay Gap Airport
Autralia;AU;Western Australia;SLJ;YSOL;Solomon Airport
Autralia;AU;Western Australia;SQC;YSCR;Southern Cross Airport
Autralia;AU;Western Australia;SSK;;Sturt Creek Airport
Autralia;AU;Western Australia;SWB;;Shaw River Airport
Autralia;AU;Western Australia;TBL;YTAB;Tableland Homestead Airport
Autralia;AU;Western Australia;TDN;YTHD;Theda Station Airport
Autralia;AU;Western Australia;TEF;YTEF;Telfer Airport
Autralia;AU;Western Australia;TKY;YTKY;Turkey Creek Airport
Autralia;AU;Western Australia;TPR;YTMP;Tom Price Airport
Autralia;AU;Western Australia;TTX;YTST;Truscott-Mungalalu Airport
